"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements"
"87292404977","87292404977_8617824","3","8617824","Zumalai","-9.1575","125.45056","ADM2","second-order administrative division","6295630|6255151|TL|CO|8617824","Earth|Oceania|East Timor|Cova Lima|Zumalai","1","1","1","The Project of River Training for the protection of Mola Bridge (Construction)","2013-08-15","start-actual","2015-11-30","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","210","Transport and storage","Pipeline/identification","2013","2015","11892435.5546","2506848.09","5946217.7773","1253424.045"
"87292404977","87292404977_1940224","1","1940224","Mota Mola","-9.15194","125.46167","STM","stream","6295630|6255151|TL|00","Earth|Oceania|East Timor|Mota Mola","4","1","1","The Project of River Training for the protection of Mola Bridge (Construction)","2013-08-15","start-actual","2015-11-30","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","210","Transport and storage","Pipeline/identification","2013","2015","11892435.5546","2506848.09","5946217.7773","1253424.045"
"87292361906","87292361906_1649539","1","1649539","Baucau","-8.47111","126.45833","PPLA","seat of a first-order administrative division","6295630|6255151|TL|BA|1649539","Earth|Oceania|East Timor|Baucau|Baucau","2","1","1","TA 8064: Second District Capital Water Supply Project (Second Distric Capital Water Project)","","start-actual","","end-actual","Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Pipeline/identification","2012","2014","540014.044096","183552.0","135003.511024","45888.0"
"87292361906","87292361906_1937274","1","1937274","Lospalos","-8.51861","127.0025","PPLA","seat of a first-order administrative division","6295630|6255151|TL|LA|1937274","Earth|Oceania|East Timor|Lautém|Lospalos","2","1","1","TA 8064: Second District Capital Water Supply Project (Second Distric Capital Water Project)","","start-actual","","end-actual","Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Pipeline/identification","2012","2014","540014.044096","183552.0","135003.511024","45888.0"
"87292361906","87292361906_1636526","1","1636526","Manatuto","-8.51139","126.01306","PPLA","seat of a first-order administrative division","6295630|6255151|TL|MT|1636526","Earth|Oceania|East Timor|Manatuto|Manatuto","2","1","1","TA 8064: Second District Capital Water Supply Project (Second Distric Capital Water Project)","","start-actual","","end-actual","Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Pipeline/identification","2012","2014","540014.044096","183552.0","135003.511024","45888.0"
"87292361906","87292361906_1622471","1","1622471","Viqueque","-8.8575","126.36472","PPLA","seat of a first-order administrative division","6295630|6255151|TL|VI|1622471","Earth|Oceania|East Timor|Viqueque|Viqueque","2","1","1","TA 8064: Second District Capital Water Supply Project (Second Distric Capital Water Project)","","start-actual","","end-actual","Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Pipeline/identification","2012","2014","540014.044096","183552.0","135003.511024","45888.0"
"87292361449","87292361449_1636526","1","1636526","Manatuto","-8.51139","126.01306","PPLA","seat of a first-order administrative division","6295630|6255151|TL|MT|1636526","Earth|Oceania|East Timor|Manatuto|Manatuto","2","1","1","G0258: District Capital Water Supply Project (Grant Project)","","start-actual","","end-actual","Ministry of Public Works|Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2011","2014","14259721.1389","1644007.48878","3564930.28473","411001.872195"
"87292361449","87292361449_1632533","1","1632533","Pante Makasar","-9.2","124.38333","PPLA","seat of a first-order administrative division","6295630|6255151|TL|OE|1632533","Earth|Oceania|East Timor|Oecusse|Pante Makasar","2","1","1","G0258: District Capital Water Supply Project (Grant Project)","","start-actual","","end-actual","Ministry of Public Works|Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2011","2014","14259721.1389","1644007.48878","3564930.28473","411001.872195"
"87292361449","87292361449_1944612","5","1944612","Debo Lehumo","-8.77472","125.44833","LK","lake","6295630|6255151|TL|00","Earth|Oceania|East Timor|Debo Lehumo","4","2","1","G0258: District Capital Water Supply Project (Grant Project)","","start-actual","","end-actual","Ministry of Public Works|Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2011","2014","14259721.1389","1644007.48878","3564930.28473","411001.872195"
"87292361905","87292361905_1636526","1","1636526","Manatuto","-8.51139","126.01306","PPLA","seat of a first-order administrative division","6295630|6255151|TL|MT|1636526","Earth|Oceania|East Timor|Manatuto|Manatuto","2","1","1","TA 7981: Strengthening Water Sector Management and Service Delivery","2012-01-09","start-actual","","end-actual","Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2012","2014","1178212.45985","143585.380636","392737.486617","47861.7935453"
"87292361905","87292361905_1632533","1","1632533","Pante Makasar","-9.2","124.38333","PPLA","seat of a first-order administrative division","6295630|6255151|TL|OE|1632533","Earth|Oceania|East Timor|Oecusse|Pante Makasar","2","1","1","TA 7981: Strengthening Water Sector Management and Service Delivery","2012-01-09","start-actual","","end-actual","Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2012","2014","1178212.45985","143585.380636","392737.486617","47861.7935453"
"87292411693","87292411693_1942409","1","1942409","Aimutin 1","-8.55528","125.54667","PPLX","section of populated place","6295630|6255151|TL|00|1942409","Earth|Oceania|East Timor|Dili|Aimutin 1","2","1","1","The Project for Construction of Facilities for Young People with Disability in Dili","2009-04-01","start-actual","2009-10-30","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","311","Agriculture","Completion","2008","2009","104701.223794","101729.850027","104701.223794","101729.850027"
"87292404349","87292404349_1942436","1","1942436","Balide","-8.565","125.57333","PPLX","section of populated place","6295630|6255151|TL|00|1942436","Earth|Oceania|East Timor|Dili|Balide","2","1","1","The Project for Rehabilitation and Construction of Post-CAVR Technical Secretariat","2013-03-13","start-actual","2013-09-13","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","323","Construction","Completion","2013","2013","","239697.985909","","239697.985909"
"87292191423","87292191423_1942421","1","1942421","Bebora","-8.55333","125.56556","PPLX","section of populated place","6295630|6255151|TL|00|1942421","Earth|Oceania|East Timor|Dili|Bebora","2","1","1","President’s office (Geological survey, construction and maintenance)","2007-12-02","start-actual","2009-08-18","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","323","Construction","Completion","2007","2009","4336117.56974","7120656.73687","2168058.78487","3560328.36844"
"87292191423","87292191423_1645457","1","1645457","Dili","-8.55861","125.57361","PPLC","capital of a political entity","6295630|6255151|TL|DI|1645457","Earth|Oceania|East Timor|Díli|Dili","2","1","1","President’s office (Geological survey, construction and maintenance)","2007-12-02","start-actual","2009-08-18","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","323","Construction","Completion","2007","2009","4336117.56974","7120656.73687","2168058.78487","3560328.36844"
"87292531891","87292531891_1942421","1","1942421","Bebora","-8.55333","125.56556","PPLX","section of populated place","6295630|6255151|TL|00|1942421","Earth|Oceania|East Timor|Dili|Bebora","2","1","1","President's Office Building Technical Cooperation","2011-06-02","start-actual","","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","150","Government and civil society","Implementation","2011","2012","600178.59","322560.835356","600178.59","322560.835356"
"87292401596","87292401596_1942431","1","1942431","Caicoli","-8.55917","125.57306","PPLX","section of populated place","6295630|6255151|TL|00|1942431","Earth|Oceania|East Timor|Dili|Caicoli","2","1","1","Advisor for Community Policing Policy","2011-11-08","start-actual","2011-12-23","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","150","Government and civil society","Completion","2011","2011","23822.15","23707.13","23822.15","23707.13"
"87292401677","87292401677_1942431","1","1942431","Caicoli","-8.55917","125.57306","PPLX","section of populated place","6295630|6255151|TL|00|1942431","Earth|Oceania|East Timor|Dili|Caicoli","2","1","1","Advisor for Community Policing Practice","2011-11-08","start-actual","2011-12-23","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2011","2011","33611.73","","16805.865",""
"87292191420","87292191420_1942415","1","1942415","Fatuhada","-8.55222","125.55722","PPLX","section of populated place","6295630|6255151|TL|00|1942415","Earth|Oceania|East Timor|Dili|Fatuhada","2","1","1","Support women economic empowerment","2008-10-24","start-actual","2011-12-31","end-actual","Norway","NOR","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2008","2011","513013.163001","550127.694448","513013.163001","550127.694448"
"872921011892","872921011892_1942414","1","1942414","Markoni","-8.54972","125.55167","PPLX","section of populated place","6295630|6255151|TL|00|1942414","Earth|Oceania|East Timor|Dili|Markoni","2","1","1","Furniture for the Office Building of Ministry of Foreign Affairs","2009-06-04","start-actual","2012-06-20","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","150","Government and civil society","Completion","2009","2012","454536.617828","462443.068897","454536.617828","462443.068897"
"87292455339","87292455339_1942447","1","1942447","Taibesi","-8.56778","125.59194","PPLX","section of populated place","6295630|6255151|TL|00|1942447","Earth|Oceania|East Timor|Dili|Taibesi","2","1","1","A educação começa pelos mais pequenos (9075)","2010-03-09","start-actual","2013-12-31","end-actual","Camões - Instituto Da Cooperacao E Da Lingua","POR","Timor-Leste","TLS","110","Education","Implementation","2010","2013","37422.2825297","34537.8696275","37422.2825297","34537.8696275"
"872921011827","872921011827_1645457","1","1645457","Dili","-8.55861","125.57361","PPLC","capital of a political entity","6295630|6255151|TL|DI|1645457","Earth|Oceania|East Timor|Díli|Dili","2","1","1","Business Registration and Licensing Reform","2010-07-01","start-actual","","end-actual","International Finance Corporation","DAC","Timor-Leste","TLS","250","Business and other services","Implementation","2010","2011","986770.495446","527296.173982","493385.247723","263648.086991"
"87292431583","87292431583_1645457","1","1645457","Dili","-8.55861","125.57361","PPLC","capital of a political entity","6295630|6255151|TL|DI|1645457","Earth|Oceania|East Timor|Díli|Dili","2","1","1","Democracy and Development in Action through Media and Empowerment (DAME)","2012-02-01","start-actual","2013-01-31","end-actual","European Union","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2012","2013","2055948.10595","1578249.68321","1027974.05297","789124.841605"
"87292191166","87292191166_1645457","1","1645457","Dili","-8.55861","125.57361","PPLC","capital of a political entity","6295630|6255151|TL|DI|1645457","Earth|Oceania|East Timor|Díli|Dili","2","1","1","Programme Estimate No 2 (TCF I)","2010-04-01","start-actual","2011-04-01","end-actual","European Union","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2010","2013","256651.44","188927.879931","256651.44","188927.879931"
