"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"87292441822","87292441822_8629407","1","8629407","Cabira Oan","-8.86667","126.36667","PPL","populated place","6295630|6255151|TL|8629407","Earth|Oceania|East Timor|Cabira Oan","2","1"
"87292524041","87292524041_8629407","1","8629407","Cabira Oan","-8.86667","126.36667","PPL","populated place","6295630|6255151|TL|8629407","Earth|Oceania|East Timor|Cabira Oan","2","1"
"87292861561","87292861561_8629407","1","8629407","Cabira Oan","-8.86667","126.36667","PPL","populated place","6295630|6255151|TL|8629407","Earth|Oceania|East Timor|Cabira Oan","2","1"
"87292861561","87292861561_8643260","1","8643260","Cai Uai Ho O","-8.71667","126.36667","PPL","populated place","6295630|6255151|TL|8643260","Earth|Oceania|East Timor|Cai Uai Ho O","2","1"
"87292391462","87292391462_8629012","1","8629012","Caibada","-8.46667","126.46667","PPL","populated place","6295630|6255151|TL|8629012","Earth|Oceania|East Timor|Caibada","2","1"
"87292401680","87292401680_8629012","1","8629012","Caibada","-8.46667","126.46667","PPL","populated place","6295630|6255151|TL|8629012","Earth|Oceania|East Timor|Caibada","2","1"
"87292441820","87292441820_8629012","1","8629012","Caibada","-8.46667","126.46667","PPL","populated place","6295630|6255151|TL|8629012","Earth|Oceania|East Timor|Caibada","2","1"
"87292643975","87292643975_8629012","1","8629012","Caibada","-8.46667","126.46667","PPL","populated place","6295630|6255151|TL|8629012","Earth|Oceania|East Timor|Caibada","2","1"
"87292891598","87292891598_8629012","1","8629012","Caibada","-8.46667","126.46667","PPL","populated place","6295630|6255151|TL|8629012","Earth|Oceania|East Timor|Caibada","2","1"
"87292191130","87292191130_1945546","1","1945546","Caicasa","-9.04278","125.95944","PPL","populated place","6295630|6255151|TL|MF|1945546","Earth|Oceania|East Timor|Manufahi|Caicasa","2","1"
"87292391462","87292391462_1945546","1","1945546","Caicasa","-9.04278","125.95944","PPL","populated place","6295630|6255151|TL|MF|1945546","Earth|Oceania|East Timor|Manufahi|Caicasa","2","1"
"87292643967","87292643967_1945546","1","1945546","Caicasa","-9.04278","125.95944","PPL","populated place","6295630|6255151|TL|MF|1945546","Earth|Oceania|East Timor|Manufahi|Caicasa","2","1"
"87292441799","87292441799_8629395","1","8629395","Cai-Cassa","-8.65","125.15","PPL","populated place","6295630|6255151|TL|8629395","Earth|Oceania|East Timor|Cai-Cassa","2","1"
"87292441822","87292441822_8629395","1","8629395","Cai-Cassa","-8.65","125.15","PPL","populated place","6295630|6255151|TL|8629395","Earth|Oceania|East Timor|Cai-Cassa","2","1"
"87292441799","87292441799_8629356","1","8629356","Caicoli","-9.38333","125.16667","PPL","populated place","6295630|6255151|TL|8629356","Earth|Oceania|East Timor|Caicoli","2","1"
"87292441822","87292441822_8629356","1","8629356","Caicoli","-9.38333","125.16667","PPL","populated place","6295630|6255151|TL|8629356","Earth|Oceania|East Timor|Caicoli","2","1"
"87292861561","87292861561_8629356","1","8629356","Caicoli","-9.38333","125.16667","PPL","populated place","6295630|6255151|TL|8629356","Earth|Oceania|East Timor|Caicoli","2","1"
"87292431585","87292431585_1943542","1","1943542","Caicua","-8.5125","126.22583","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Caicua","2","1"
"87292643975","87292643975_1943542","1","1943542","Caicua","-8.5125","126.22583","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Caicua","2","1"
"87292191274","87292191274_8643590","1","8643590","Caida Ho'o","-8.70101","126.71204","PPL","populated place","6295630|6255151|TL|8643590","Earth|Oceania|East Timor|Caida Ho'o","2","1"
"87292391462","87292391462_1945261","1","1945261","Caidabu","-8.635","126.8425","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Caidabu","2","1"
"87292861561","87292861561_1943189","1","1943189","Cailetiana","-8.68278","126.37167","PPL","populated place","6295630|6255151|TL|VI|8618034|1943189","Earth|Oceania|East Timor|Viqueque|Ossu|Cailetiana","2","1"
"87292191274","87292191274_8644031","1","8644031","Caileulema","-8.63333","125.36667","PPL","populated place","6295630|6255151|TL|8644031","Earth|Oceania|East Timor|Caileulema","2","1"
"87292441820","87292441820_8629115","1","8629115","Cailiti","-8.81667","125.43333","PPL","populated place","6295630|6255151|TL|8629115","Earth|Oceania|East Timor|Cailiti","2","1"
"87292391462","87292391462_1945239","1","1945239","Cainliu","-8.68361","126.83139","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Cainliu","2","1"
"87292401681","87292401681_1945239","1","1945239","Cainliu","-8.68361","126.83139","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Cainliu","2","1"
"87292191130","87292191130_8629133","1","8629133","Cairui","-8.61667","126.15","PPL","populated place","6295630|6255151|TL|8629133","Earth|Oceania|East Timor|Cairui","2","1"
"87292891598","87292891598_8629133","1","8629133","Cairui","-8.61667","126.15","PPL","populated place","6295630|6255151|TL|8629133","Earth|Oceania|East Timor|Cairui","2","1"
"87292401757","87292401757_1942530","1","1942530","Caisido","-8.44167","126.39889","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Caisido","2","1"
"87292441822","87292441822_8629254","1","8629254","Camalpun","-8.77889","125.42917","PPL","populated place","6295630|6255151|TL|8629254","Earth|Oceania|East Timor|Camalpun","2","1"
"87292861561","87292861561_8630003","1","8630003","Camalpun","-8.66667","125.43333","PPL","populated place","6295630|6255151|TL|8630003","Earth|Oceania|East Timor|Camalpun","2","1"
"87292391462","87292391462_8617663","1","8617663","Camea","-8.5597","125.59631","PPL","populated place","6295630|6255151|TL|8617663","Earth|Oceania|East Timor|Camea","2","1"
"87292441799","87292441799_8617663","1","8617663","Camea","-8.5597","125.59631","PPL","populated place","6295630|6255151|TL|8617663","Earth|Oceania|East Timor|Camea","2","1"
"87292441820","87292441820_8617663","1","8617663","Camea","-8.5597","125.59631","PPL","populated place","6295630|6255151|TL|8617663","Earth|Oceania|East Timor|Camea","2","1"
"87292441822","87292441822_8617663","1","8617663","Camea","-8.5597","125.59631","PPL","populated place","6295630|6255151|TL|8617663","Earth|Oceania|East Timor|Camea","2","1"
"87292811555","87292811555_8617663","1","8617663","Camea","-8.5597","125.59631","PPL","populated place","6295630|6255151|TL|8617663","Earth|Oceania|East Timor|Camea","2","1"
"87292191274","87292191274_1942849","1","1942849","Camedar","-8.97167","126.05889","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Camedar","2","1"
"87292861561","87292861561_1942849","1","1942849","Camedar","-8.97167","126.05889","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Camedar","2","1"
"87292191287","87292191287_8629841","1","8629841","Camenaça","-9.29765","125.32229","PPL","populated place","6295630|6255151|TL|8629841","Earth|Oceania|East Timor|Camenaça","2","1"
"87292643967","87292643967_8629841","1","8629841","Camenaça","-9.29765","125.32229","PPL","populated place","6295630|6255151|TL|8629841","Earth|Oceania|East Timor|Camenaça","2","1"
"87292191130","87292191130_1945317","1","1945317","Carabau","-9.01861","125.38333","PPL","populated place","6295630|6255151|TL|BO|1945317","Earth|Oceania|East Timor|Bobonaro|Carabau","2","1"
"87292191274","87292191274_1945317","1","1945317","Carabau","-9.01861","125.38333","PPL","populated place","6295630|6255151|TL|BO|1945317","Earth|Oceania|East Timor|Bobonaro|Carabau","2","1"
"87292643975","87292643975_1943675","1","1943675","Caraubalo","-8.8725","126.37583","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Caraubalo","2","1"
"87292861561","87292861561_1943793","1","1943793","Caraubalo","-8.85889","126.36389","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Caraubalo","2","1"
"87292861561","87292861561_1943284","1","1943284","Carlilo","-8.53389","126.00667","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Carlilo","2","1"
"87292191287","87292191287_8629845","1","8629845","Casabauc","-9.37345","125.22886","PPL","populated place","6295630|6255151|TL|8629845","Earth|Oceania|East Timor|Casabauc","2","1"
"87292191360","87292191360_8629845","1","8629845","Casabauc","-9.37345","125.22886","PPL","populated place","6295630|6255151|TL|8629845","Earth|Oceania|East Timor|Casabauc","2","1"
"87292643967","87292643967_8629845","1","8629845","Casabauc","-9.37345","125.22886","PPL","populated place","6295630|6255151|TL|8629845","Earth|Oceania|East Timor|Casabauc","2","1"
"87292934433","87292934433_8629845","1","8629845","Casabauc","-9.37345","125.22886","PPL","populated place","6295630|6255151|TL|8629845","Earth|Oceania|East Timor|Casabauc","2","1"
"87292191286","87292191286_8643737","1","8643737","Casamou","-8.71667","125.51667","PPL","populated place","6295630|6255151|TL|8643737","Earth|Oceania|East Timor|Casamou","2","1"
"87292191130","87292191130_1945391","1","1945391","Cassa","-9.13611","125.54444","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Cassa","2","1"
"87292391462","87292391462_1945391","1","1945391","Cassa","-9.13611","125.54444","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Cassa","2","1"
"87292404348","87292404348_1945391","1","1945391","Cassa","-9.13611","125.54444","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Cassa","2","1"
"87292434915","87292434915_1945391","1","1945391","Cassa","-9.13611","125.54444","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Cassa","2","1"
"87292643967","87292643967_1945391","1","1945391","Cassa","-9.13611","125.54444","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Cassa","2","1"
"87292471702","87292471702_8629689","1","8629689","Catolada","-8.9831","125.6266","PPL","populated place","6295630|6255151|TL|8629689","Earth|Oceania|East Timor|Catolada","2","1"
"87292191287","87292191287_8642878","1","8642878","Catrai Leten","-8.87286","125.41134","PPL","populated place","6295630|6255151|TL|8642878","Earth|Oceania|East Timor|Catrai Leten","2","1"
"87292825254","87292825254_8642878","1","8642878","Catrai Leten","-8.87286","125.41134","PPL","populated place","6295630|6255151|TL|8642878","Earth|Oceania|East Timor|Catrai Leten","2","1"
"87292411782","87292411782_8629711","1","8629711","Catraileten","-8.8693","125.39915","PPL","populated place","6295630|6255151|TL|8629711","Earth|Oceania|East Timor|Catraileten","2","1"
"87292441822","87292441822_1639958","1","1639958","Citrana","-9.32909","124.09189","PPL","populated place","6295630|6255151|TL|OE|1639958","Earth|Oceania|East Timor|Oecusse|Citrana","2","1"
"87292861561","87292861561_1639958","1","1639958","Citrana","-9.32909","124.09189","PPL","populated place","6295630|6255151|TL|OE|1639958","Earth|Oceania|East Timor|Oecusse|Citrana","2","1"
"87292191130","87292191130_1945218","1","1945218","Clacuc","-9.00889","126.01139","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Clacuc","2","1"
"87292391462","87292391462_1945218","1","1945218","Clacuc","-9.00889","126.01139","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Clacuc","2","1"
"87292401684","87292401684_1945218","1","1945218","Clacuc","-9.00889","126.01139","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Clacuc","2","1"
"87292411691","87292411691_1945218","1","1945218","Clacuc","-9.00889","126.01139","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Clacuc","2","1"
"87292441822","87292441822_1945218","1","1945218","Clacuc","-9.00889","126.01139","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Clacuc","2","1"
"87292643967","87292643967_1945218","1","1945218","Clacuc","-9.00889","126.01139","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Clacuc","2","1"
"87292441799","87292441799_8629370","1","8629370","Classo","-8.6","125.4","PPL","populated place","6295630|6255151|TL|8629370","Earth|Oceania|East Timor|Classo","2","1"
"87292441822","87292441822_8629370","1","8629370","Classo","-8.6","125.4","PPL","populated place","6295630|6255151|TL|8629370","Earth|Oceania|East Timor|Classo","2","1"
"87292191274","87292191274_8644030","1","8644030","Cocoa","-8.7","125.46667","PPL","populated place","6295630|6255151|TL|8644030","Earth|Oceania|East Timor|Cocoa","2","1"
"87292191287","87292191287_8629853","1","8629853","Coilate-Letelo","-8.83167","125.37278","PPL","populated place","6295630|6255151|TL|8629853","Earth|Oceania|East Timor|Coilate-Letelo","2","1"
"87292411782","87292411782_8629853","1","8629853","Coilate-Letelo","-8.83167","125.37278","PPL","populated place","6295630|6255151|TL|8629853","Earth|Oceania|East Timor|Coilate-Letelo","2","1"
"87292441820","87292441820_8629113","1","8629113","Coilequi","-8.91667","125.41667","PPL","populated place","6295630|6255151|TL|8629113","Earth|Oceania|East Timor|Coilequi","2","1"
"87292391462","87292391462_8643633","1","8643633","Coliate","-8.83138","125.37354","PPL","populated place","6295630|6255151|TL|8643633","Earth|Oceania|East Timor|Coliate","2","1"
"87292391462","87292391462_1944701","1","1944701","Colimau","-8.9875","125.38806","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Colimau","2","1"
"87292191229","87292191229_8643531","1","8643531","Colmera","-8.55744","125.5709","PPL","populated place","6295630|6255151|TL|8643531","Earth|Oceania|East Timor|Colmera","2","1"
"87292191397","87292191397_1942982","1","1942982","Com","-8.35611","127.05111","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Com","2","1"
"87292391462","87292391462_1942982","1","1942982","Com","-8.35611","127.05111","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Com","2","1"
"87292401921","87292401921_1942982","1","1942982","Com","-8.35611","127.05111","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Com","2","1"
"87292511849","87292511849_1942982","1","1942982","Com","-8.35611","127.05111","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Com","2","1"
"87292643975","87292643975_1942982","1","1942982","Com","-8.35611","127.05111","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Com","2","1"
"87292643982","87292643982_1942982","1","1942982","Com","-8.35611","127.05111","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Com","2","1"
"87292191226","87292191226_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292191269","87292191269_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292191397","87292191397_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292391462","87292391462_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292401922","87292401922_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292401936","87292401936_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292411692","87292411692_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292411771","87292411771_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292441820","87292441820_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292441822","87292441822_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292491505","87292491505_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292495980","87292495980_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292495984","87292495984_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292844689","87292844689_8629069","1","8629069","Comoro","-8.55","125.51667","PPL","populated place","6295630|6255151|TL|8629069","Earth|Oceania|East Timor|Comoro","2","1"
"87292191274","87292191274_1945066","1","1945066","Condar","-8.53278","125.96139","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Condar","2","1"
"87292191274","87292191274_1943473","1","1943473","Corohoco","-8.60583","126.14417","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Corohoco","2","1"
"87292524041","87292524041_8693268","1","8693268","Correio","-8.56088","125.5804","PPL","populated place","6295630|6255151|TL|8693268","Earth|Oceania|East Timor|Correio","2","1"
"87292191130","87292191130_8617938","1","8617938","Costa","-9.2769","124.42085","PPL","populated place","6295630|6255151|TL|8617938","Earth|Oceania|East Timor|Costa","2","1"
"87292441799","87292441799_8617938","1","8617938","Costa","-9.2769","124.42085","PPL","populated place","6295630|6255151|TL|8617938","Earth|Oceania|East Timor|Costa","2","1"
"87292441822","87292441822_8617938","1","8617938","Costa","-9.2769","124.42085","PPL","populated place","6295630|6255151|TL|8617938","Earth|Oceania|East Timor|Costa","2","1"
"87292464777","87292464777_8617938","1","8617938","Costa","-9.2769","124.42085","PPL","populated place","6295630|6255151|TL|8617938","Earth|Oceania|East Timor|Costa","2","1"
"87292471702","87292471702_8617938","1","8617938","Costa","-9.2769","124.42085","PPL","populated place","6295630|6255151|TL|8617938","Earth|Oceania|East Timor|Costa","2","1"
"87292643975","87292643975_8617938","1","8617938","Costa","-9.2769","124.42085","PPL","populated place","6295630|6255151|TL|8617938","Earth|Oceania|East Timor|Costa","2","1"
"87292861561","87292861561_8617938","1","8617938","Costa","-9.2769","124.42085","PPL","populated place","6295630|6255151|TL|8617938","Earth|Oceania|East Timor|Costa","2","1"
"87292861563","87292861563_8617938","1","8617938","Costa","-9.2769","124.42085","PPL","populated place","6295630|6255151|TL|8617938","Earth|Oceania|East Timor|Costa","2","1"
"87292891598","87292891598_8617938","1","8617938","Costa","-9.2769","124.42085","PPL","populated place","6295630|6255151|TL|8617938","Earth|Oceania|East Timor|Costa","2","1"
"87292191274","87292191274_8630000","1","8630000","Cota Heu","-8.73333","125.38333","PPL","populated place","6295630|6255151|TL|8630000","Earth|Oceania|East Timor|Cota Heu","2","1"
"87292861561","87292861561_8630000","1","8630000","Cota Heu","-8.73333","125.38333","PPL","populated place","6295630|6255151|TL|8630000","Earth|Oceania|East Timor|Cota Heu","2","1"
"87292191130","87292191130_1945316","1","1945316","Cotabot","-9.01447","125.3829","PPL","populated place","6295630|6255151|TL|BO|1945316","Earth|Oceania|East Timor|Bobonaro|Cotabot","2","1"
"87292391462","87292391462_1945316","1","1945316","Cotabot","-9.01447","125.3829","PPL","populated place","6295630|6255151|TL|BO|1945316","Earth|Oceania|East Timor|Bobonaro|Cotabot","2","1"
"87292643975","87292643975_1945316","1","1945316","Cotabot","-9.01447","125.3829","PPL","populated place","6295630|6255151|TL|BO|1945316","Earth|Oceania|East Timor|Bobonaro|Cotabot","2","1"
"87292391462","87292391462_8642976","1","8642976","Cotamuto","-8.54083","126.82944","PPL","populated place","6295630|6255151|TL|8642976","Earth|Oceania|East Timor|Cotamuto","2","1"
"87292643975","87292643975_8659310","1","8659310","Cotamutu","-8.54083","126.82944","PPL","populated place","6295630|6255151|TL|8659310","Earth|Oceania|East Timor|Cotamutu","2","1"
"87292441820","87292441820_8628951","1","8628951","Cotolau","-8.63333","125.6","PPL","populated place","6295630|6255151|TL|8628951","Earth|Oceania|East Timor|Cotolau","2","1"
"87292441822","87292441822_8628951","1","8628951","Cotolau","-8.63333","125.6","PPL","populated place","6295630|6255151|TL|8628951","Earth|Oceania|East Timor|Cotolau","2","1"
"87292643967","87292643967_8628951","1","8628951","Cotolau","-8.63333","125.6","PPL","populated place","6295630|6255151|TL|8628951","Earth|Oceania|East Timor|Cotolau","2","1"
"87292861561","87292861561_8628951","1","8628951","Cotolau","-8.63333","125.6","PPL","populated place","6295630|6255151|TL|8628951","Earth|Oceania|East Timor|Cotolau","2","1"
"87292191130","87292191130_8629289","1","8629289","Cowa","-9.04243","124.98116","PPL","populated place","6295630|6255151|TL|BO|8629289","Earth|Oceania|East Timor|Bobonaro|Cowa","2","1"
"87292471702","87292471702_8629289","1","8629289","Cowa","-9.04243","124.98116","PPL","populated place","6295630|6255151|TL|BO|8629289","Earth|Oceania|East Timor|Bobonaro|Cowa","2","1"
"87292643975","87292643975_8629289","1","8629289","Cowa","-9.04243","124.98116","PPL","populated place","6295630|6255151|TL|BO|8629289","Earth|Oceania|East Timor|Bobonaro|Cowa","2","1"
"87292191274","87292191274_8643580","1","8643580","Crarec Maruc","-8.88194","126.22028","PPL","populated place","6295630|6255151|TL|8643580","Earth|Oceania|East Timor|Crarec Maruc","2","1"
"87292191274","87292191274_1945045","1","1945045","Cucara","-8.7975","125.32556","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Cucara","2","1"
"87292391462","87292391462_8643757","1","8643757","Culu Hun","-8.55015","125.59712","PPL","populated place","6295630|6255151|TL|8643757","Earth|Oceania|East Timor|Culu Hun","2","1"
"87292191130","87292191130_8629782","1","8629782","Cunha","-9.30861","124.32667","PPL","populated place","6295630|6255151|TL|8629782","Earth|Oceania|East Timor|Cunha","2","1"
"87292464777","87292464777_8629782","1","8629782","Cunha","-9.30861","124.32667","PPL","populated place","6295630|6255151|TL|8629782","Earth|Oceania|East Timor|Cunha","2","1"
"87292471702","87292471702_8629782","1","8629782","Cunha","-9.30861","124.32667","PPL","populated place","6295630|6255151|TL|8629782","Earth|Oceania|East Timor|Cunha","2","1"
"87292643975","87292643975_8629782","1","8629782","Cunha","-9.30861","124.32667","PPL","populated place","6295630|6255151|TL|8629782","Earth|Oceania|East Timor|Cunha","2","1"
"87292891598","87292891598_8629782","1","8629782","Cunha","-9.30861","124.32667","PPL","populated place","6295630|6255151|TL|8629782","Earth|Oceania|East Timor|Cunha","2","1"
"87292861558","87292861558_1937086","1","1937086","Dais","-9.28122","125.31592","PPL","populated place","6295630|6255151|TL|CO|1937086","Earth|Oceania|East Timor|Cova Lima|Dais","2","1"
"87292191287","87292191287_1937113","1","1937113","Daisua","-9.08167","125.68667","PPL","populated place","6295630|6255151|TL|MF|1937113","Earth|Oceania|East Timor|Manufahi|Daisua","2","1"
"87292191419","87292191419_1937113","1","1937113","Daisua","-9.08167","125.68667","PPL","populated place","6295630|6255151|TL|MF|1937113","Earth|Oceania|East Timor|Manufahi|Daisua","2","1"
"87292441799","87292441799_8630273","1","8630273","Dambua Hun","-8.91389","125.96806","PPL","populated place","6295630|6255151|TL|8630273","Earth|Oceania|East Timor|Dambua Hun","2","1"
"87292191274","87292191274_8643261","1","8643261","Damlaran","-8.85976","125.10164","PPL","populated place","6295630|6255151|TL|8643261","Earth|Oceania|East Timor|Damlaran","2","1"
"87292391462","87292391462_8643261","1","8643261","Damlaran","-8.85976","125.10164","PPL","populated place","6295630|6255151|TL|8643261","Earth|Oceania|East Timor|Damlaran","2","1"
"87292191274","87292191274_8643600","1","8643600","Daralari","-8.80478","126.5775","PPL","populated place","6295630|6255151|TL|8643600","Earth|Oceania|East Timor|Daralari","2","1"
"87292391462","87292391462_1943194","1","1943194","Dare","-8.59278","125.56917","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dare","2","1"
"87292404350","87292404350_1943194","1","1943194","Dare","-8.59278","125.56917","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dare","2","1"
"87292411450","87292411450_1943194","1","1943194","Dare","-8.59278","125.56917","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dare","2","1"
"87292411687","87292411687_1943194","1","1943194","Dare","-8.59278","125.56917","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dare","2","1"
"87292411783","87292411783_1943194","1","1943194","Dare","-8.59278","125.56917","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dare","2","1"
"87292434915","87292434915_1943194","1","1943194","Dare","-8.59278","125.56917","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dare","2","1"
"87292441820","87292441820_1943194","1","1943194","Dare","-8.59278","125.56917","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dare","2","1"
"87292471699","87292471699_1944849","1","1944849","Dare","-8.93056","125.56111","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dare","2","1"
"87292191272","87292191272_1944611","1","1944611","Darudu","-8.78167","125.43944","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Darudu","2","1"
"87292191274","87292191274_1944611","1","1944611","Darudu","-8.78167","125.43944","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Darudu","2","1"
"87292191130","87292191130_8630073","1","8630073","Darulete","-8.65","125.35","PPL","populated place","6295630|6255151|TL|8630073","Earth|Oceania|East Timor|Darulete","2","1"
"87292511661","87292511661_8630073","1","8630073","Darulete","-8.65","125.35","PPL","populated place","6295630|6255151|TL|8630073","Earth|Oceania|East Timor|Darulete","2","1"
"87292643967","87292643967_8630073","1","8630073","Darulete","-8.65","125.35","PPL","populated place","6295630|6255151|TL|8630073","Earth|Oceania|East Timor|Darulete","2","1"
"87292191130","87292191130_1943456","1","1943456","Dato","-8.595","125.32778","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dato","2","1"
"87292404347","87292404347_1943456","1","1943456","Dato","-8.595","125.32778","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dato","2","1"
"87292441820","87292441820_1943456","1","1943456","Dato","-8.595","125.32778","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dato","2","1"
"87292481496","87292481496_1943456","1","1943456","Dato","-8.595","125.32778","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dato","2","1"
"87292511661","87292511661_1943456","1","1943456","Dato","-8.595","125.32778","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dato","2","1"
"87292643967","87292643967_1943456","1","1943456","Dato","-8.595","125.32778","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Dato","2","1"
"87292401683","87292401683_8629791","1","8629791","Dato Tolu","-9.2497","125.13342","PPL","populated place","6295630|6255151|TL|8629791","Earth|Oceania|East Timor|Dato Tolu","2","1"
"87292643967","87292643967_8629789","1","8629789","Dato Rua","-9.23123","125.05583","PPL","populated place","6295630|6255151|TL|8629789","Earth|Oceania|East Timor|Dato Rua","2","1"
"87292643967","87292643967_8629791","1","8629791","Dato Tolu","-9.2497","125.13342","PPL","populated place","6295630|6255151|TL|8629791","Earth|Oceania|East Timor|Dato Tolu","2","1"
"87292191274","87292191274_1943066","1","1943066","Datoleo","-8.65722","125.48861","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Datoleo","2","1"
"87292861561","87292861561_8630069","1","8630069","Datolor","-9.06667","125.91667","PPL","populated place","6295630|6255151|TL|8630069","Earth|Oceania|East Timor|Datolor","2","1"
"87292191130","87292191130_8643093","1","8643093","Dau Udo","-8.8875","125.26278","PPL","populated place","6295630|6255151|TL|8643093","Earth|Oceania|East Timor|Dau Udo","2","1"
"87292643975","87292643975_8643093","1","8643093","Dau Udo","-8.8875","125.26278","PPL","populated place","6295630|6255151|TL|8643093","Earth|Oceania|East Timor|Dau Udo","2","1"
